uid,uip,date,urlid
4024,230.167.210.226,01/12/2014 22:53,1176
4024,230.167.210.226,01/12/2014 23:04,856
4024,230.167.210.226,01/12/2014 23:15,359
4024,230.167.210.226,01/12/2014 23:26,304
4024,230.167.210.226,01/12/2014 23:37,726
4024,230.167.210.226,01/12/2014 23:48,1564
4024,230.167.210.226,01/12/2014 23:59,438
4024,230.167.210.226,01/13/2014 00:10,1342
4024,230.167.210.226,01/13/2014 00:21,461
4024,230.167.210.226,01/13/2014 00:32,235
4024,230.167.210.226,01/13/2014 00:43,189
4024,230.167.210.226,01/13/2014 00:54,783
4024,230.167.210.226,01/13/2014 01:05,247
4024,230.167.210.226,01/13/2014 01:16,1766
4024,230.167.210.226,01/13/2014 01:27,949
4024,230.167.210.226,01/13/2014 01:38,343
4024,230.167.210.226,01/13/2014 01:49,641
4024,230.167.210.226,01/13/2014 02:00,596
4024,103.205.114.34,01/13/2014 02:08,2217
4024,230.167.210.226,01/13/2014 02:11,947
4024,230.167.210.226,01/13/2014 02:22,2254
4024,230.167.210.226,01/13/2014 02:33,408
4024,230.167.210.226,01/13/2014 02:44,803
4024,230.167.210.226,01/13/2014 02:55,596
4024,230.167.210.226,01/13/2014 03:06,291
4024,230.167.210.226,01/13/2014 03:17,1857
4024,230.167.210.226,01/13/2014 03:28,73
4024,103.205.114.34,01/13/2014 03:33,3068
4024,230.167.210.226,01/13/2014 03:39,244
4024,230.167.210.226,01/13/2014 03:50,723
4024,230.167.210.226,01/13/2014 04:01,1831
4024,230.167.210.226,01/13/2014 04:12,572
4024,230.167.210.226,01/13/2014 04:23,501
4024,230.167.210.226,01/13/2014 04:34,776
4024,230.167.210.226,01/13/2014 04:45,2004
4024,230.167.210.226,01/13/2014 04:56,332
4024,143.204.212.207,01/13/2014 05:01,1632
4024,230.167.210.226,01/13/2014 05:07,270
4024,230.167.210.226,01/13/2014 05:18,950
4024,230.167.210.226,01/13/2014 05:29,1652
4024,230.167.210.226,01/13/2014 05:40,1271
4024,230.167.210.226,01/13/2014 05:51,1894
4024,230.167.210.226,01/13/2014 06:02,2228
4024,230.167.210.226,01/13/2014 06:13,226
4024,230.167.210.226,01/13/2014 06:24,888
4024,230.167.210.226,01/13/2014 06:35,58
4024,143.204.212.207,01/13/2014 06:44,3906
4024,230.167.210.226,01/13/2014 06:46,152
4024,230.167.210.226,01/13/2014 06:57,424
4024,230.167.210.226,01/13/2014 07:08,116
4024,230.167.210.226,01/13/2014 07:19,1693
4024,230.167.210.226,01/13/2014 07:30,476
4024,230.167.210.226,01/13/2014 07:41,414
4024,103.205.114.34,01/13/2014 07:45,2770
4024,230.167.210.226,01/13/2014 07:52,1103
4024,230.167.210.226,01/13/2014 08:03,1415
4024,230.167.210.226,01/13/2014 08:14,664
4024,230.167.210.226,01/13/2014 08:25,1388
4024,67.141.120.237,01/13/2014 08:31,3927
4024,230.167.210.226,01/13/2014 08:36,981
4024,230.167.210.226,01/13/2014 08:47,779
4024,230.167.210.226,01/13/2014 08:58,2322
4024,10.192.20.173,01/13/2014 09:07,1989
4024,230.167.210.226,01/13/2014 09:09,1451
4024,230.167.210.226,01/13/2014 09:20,2606
4024,230.167.210.226,01/13/2014 09:31,365
4024,230.167.210.226,01/13/2014 09:42,1280
4024,230.167.210.226,01/13/2014 09:53,581
4024,230.167.210.226,01/13/2014 10:04,1130
4024,230.167.210.226,01/13/2014 10:15,1008
4024,230.167.210.226,01/13/2014 10:26,601
4024,230.167.210.226,01/13/2014 10:37,321
4024,230.167.210.226,01/13/2014 10:48,369
4024,230.167.210.226,01/13/2014 10:59,714
4024,230.167.210.226,01/13/2014 11:10,778
4024,143.204.212.207,01/13/2014 11:11,2501
4024,230.167.210.226,01/13/2014 11:21,776
4024,230.167.210.226,01/13/2014 11:32,716
4024,230.167.210.226,01/13/2014 11:43,300
4024,103.205.114.34,01/13/2014 11:51,3172
4024,230.167.210.226,01/13/2014 11:54,613
4024,230.167.210.226,01/13/2014 12:05,2013
4024,230.167.210.226,01/13/2014 12:16,312
4024,230.167.210.226,01/13/2014 12:27,260
4024,230.167.210.226,01/13/2014 12:38,1291
4024,230.167.210.226,01/13/2014 12:49,27
4024,230.167.210.226,01/13/2014 13:00,6
4024,230.167.210.226,01/13/2014 13:11,853
4024,230.167.210.226,01/13/2014 13:22,720
4024,230.167.210.226,01/13/2014 13:33,892
4024,230.167.210.226,01/13/2014 13:44,639
4024,230.167.210.226,01/13/2014 13:55,902
4024,230.167.210.226,01/13/2014 14:06,617
4024,230.167.210.226,01/13/2014 14:17,647
4024,230.167.210.226,01/13/2014 14:28,537
4024,230.167.210.226,01/13/2014 14:39,2249
4024,230.167.210.226,01/13/2014 14:50,1861
4024,230.167.210.226,01/13/2014 15:01,665
4024,230.167.210.226,01/13/2014 15:12,924
4024,230.167.210.226,01/13/2014 15:23,75
4024,230.167.210.226,01/13/2014 15:34,674
4024,162.219.33.114,01/13/2014 15:36,1733
4024,230.167.210.226,01/13/2014 15:45,113
4024,230.167.210.226,01/13/2014 15:56,311
4024,103.205.114.34,01/13/2014 16:01,2937
4024,230.167.210.226,01/13/2014 16:07,1492
4024,230.167.210.226,01/13/2014 16:18,271
4024,230.167.210.226,01/13/2014 16:29,936
4024,230.167.210.226,01/13/2014 16:40,450
4024,230.167.210.226,01/13/2014 16:51,87
4024,230.167.210.226,01/13/2014 17:02,1727
4024,230.167.210.226,01/13/2014 17:13,1667
4024,230.167.210.226,01/13/2014 17:24,374
4024,230.167.210.226,01/13/2014 17:35,1404
4024,230.167.210.226,01/13/2014 17:46,87
4024,230.167.210.226,01/13/2014 17:57,504
4024,230.167.210.226,01/13/2014 18:08,1325
4024,230.167.210.226,01/13/2014 18:19,535
4024,230.167.210.226,01/13/2014 18:30,1527
4024,230.167.210.226,01/13/2014 18:41,644
4024,230.167.210.226,01/13/2014 18:52,464
4024,230.167.210.226,01/13/2014 19:03,619
4024,230.167.210.226,01/13/2014 19:14,782
4024,230.167.210.226,01/13/2014 19:25,1652
4024,230.167.210.226,01/13/2014 19:36,984
4024,230.167.210.226,01/13/2014 19:47,365
4024,230.167.210.226,01/13/2014 19:58,1713
4024,103.205.114.34,01/13/2014 20:00,1758
4024,230.167.210.226,01/13/2014 20:09,273
4024,230.167.210.226,01/13/2014 20:20,1667
4024,230.167.210.226,01/13/2014 20:31,1648
4024,230.167.210.226,01/13/2014 20:42,501
4024,230.167.210.226,01/13/2014 20:53,2
4024,230.167.210.226,01/13/2014 21:04,439
4024,68.17.81.83,01/13/2014 21:09,715
4024,230.167.210.226,01/13/2014 21:15,773
4024,230.167.210.226,01/13/2014 21:26,1142
4024,230.167.210.226,01/13/2014 21:26,139
4024,230.167.210.226,01/13/2014 21:37,1578
4024,67.141.120.237,01/13/2014 21:39,2334
4024,230.167.210.226,01/13/2014 21:48,622
4024,230.167.210.226,01/13/2014 21:59,978
4024,230.167.210.226,01/13/2014 22:10,271
4024,230.167.210.226,01/13/2014 22:21,1421
4024,230.167.210.226,01/13/2014 22:32,1577
4024,230.167.210.226,01/13/2014 22:43,343
4024,230.167.210.226,01/13/2014 22:54,1239
4024,230.167.210.226,01/13/2014 23:05,644
4024,230.167.210.226,01/13/2014 23:16,853
4024,230.167.210.226,01/13/2014 23:27,1278
4024,230.167.210.226,01/13/2014 23:38,780
4024,230.167.210.226,01/13/2014 23:49,924
4024,230.167.210.226,01/14/2014 00:00,1314
4024,230.167.210.226,01/14/2014 00:11,182
4024,230.167.210.226,01/14/2014 00:22,1345
4024,230.167.210.226,01/14/2014 00:33,100
4024,230.167.210.226,01/14/2014 00:44,215
4024,230.167.210.226,01/14/2014 00:55,31
4024,230.167.210.226,01/14/2014 01:06,890
4024,230.167.210.226,01/14/2014 01:17,1522
4024,230.167.210.226,01/14/2014 01:28,1421
4024,68.17.81.83,01/14/2014 01:28,1906
4024,230.167.210.226,01/14/2014 01:39,1375
4024,230.167.210.226,01/14/2014 01:50,255
4024,230.167.210.226,01/14/2014 02:01,1145
4024,230.167.210.226,01/14/2014 02:12,393
4024,230.167.210.226,01/14/2014 02:23,1086
4024,230.167.210.226,01/14/2014 02:34,1507
4024,230.167.210.226,01/14/2014 02:45,110
4024,230.167.210.226,01/14/2014 02:56,1321
4024,230.167.210.226,01/14/2014 03:07,295
4024,230.167.210.226,01/14/2014 03:18,249
4024,230.167.210.226,01/14/2014 03:29,763
4024,230.167.210.226,01/14/2014 03:40,116
4024,230.167.210.226,01/14/2014 03:51,1203
4024,230.167.210.226,01/14/2014 04:02,235
4024,230.167.210.226,01/14/2014 04:13,357
4024,230.167.210.226,01/14/2014 04:24,859
4024,143.204.212.207,01/14/2014 04:28,1137
4024,10.192.20.173,01/14/2014 04:31,3140
4024,230.167.210.226,01/14/2014 04:35,815
4024,230.167.210.226,01/14/2014 04:46,1583
4024,230.167.210.226,01/14/2014 04:57,1286
4024,230.167.210.226,01/14/2014 05:08,1830
4024,230.167.210.226,01/14/2014 05:19,177
4024,230.167.210.226,01/14/2014 05:30,651
4024,230.167.210.226,01/14/2014 05:41,1727
4024,67.141.120.237,01/14/2014 05:42,2238
4024,230.167.210.226,01/14/2014 05:52,535
4024,230.167.210.226,01/14/2014 06:03,908
4024,230.167.210.226,01/14/2014 06:14,501
4024,230.167.210.226,01/14/2014 06:25,1407
4024,230.167.210.226,01/14/2014 06:36,1407
4024,230.167.210.226,01/14/2014 06:47,1854
4024,230.167.210.226,01/14/2014 06:58,64
4024,230.167.210.226,01/14/2014 07:09,499
4024,230.167.210.226,01/14/2014 07:20,388
4024,230.167.210.226,01/14/2014 07:31,273
4024,230.167.210.226,01/14/2014 07:42,1766
4024,230.167.210.226,01/14/2014 07:53,1830
4024,230.167.210.226,01/14/2014 08:04,173
4024,230.167.210.226,01/14/2014 08:15,538
4024,230.167.210.226,01/14/2014 08:26,1066
4024,230.167.210.226,01/14/2014 08:37,1354
4024,230.167.210.226,01/14/2014 08:48,993
4024,230.167.210.226,01/14/2014 08:59,590
4024,67.141.120.237,01/14/2014 09:09,2943
4024,230.167.210.226,01/14/2014 09:10,1176
4024,230.167.210.226,01/14/2014 09:21,1389
4024,230.167.210.226,01/14/2014 09:32,851
4024,230.167.210.226,01/14/2014 09:43,1233
4024,230.167.210.226,01/14/2014 09:54,529
4024,230.167.210.226,01/14/2014 10:05,279
4024,230.167.210.226,01/14/2014 10:16,738
4024,230.167.210.226,01/14/2014 10:27,1586
4024,230.167.210.226,01/14/2014 10:38,473
4024,230.167.210.226,01/14/2014 10:49,385
4024,230.167.210.226,01/14/2014 11:00,804
4024,230.167.210.226,01/14/2014 11:11,616
4024,230.167.210.226,01/14/2014 11:22,771
4024,230.167.210.226,01/14/2014 11:33,928
4024,230.167.210.226,01/14/2014 11:44,58
4024,230.167.210.226,01/14/2014 11:55,1646
4024,67.141.120.237,01/14/2014 11:55,277
4024,230.167.210.226,01/14/2014 12:06,1830
4024,230.167.210.226,01/14/2014 12:17,226
4024,230.167.210.226,01/14/2014 12:28,1667
4024,230.167.210.226,01/14/2014 12:39,1766
4024,230.167.210.226,01/14/2014 12:50,414
4024,230.167.210.226,01/14/2014 13:01,684
4024,230.167.210.226,01/14/2014 13:12,617
4024,230.167.210.226,01/14/2014 13:23,75
4024,230.167.210.226,01/14/2014 13:34,2369
4024,230.167.210.226,01/14/2014 13:45,501
4024,230.167.210.226,01/14/2014 13:56,887
4024,230.167.210.226,01/14/2014 14:07,1828
4024,10.192.20.173,01/14/2014 14:17,68
4024,230.167.210.226,01/14/2014 14:18,2322
4024,230.167.210.226,01/14/2014 14:29,380
4024,230.167.210.226,01/14/2014 14:40,1503
4024,230.167.210.226,01/14/2014 14:51,651
4024,230.167.210.226,01/14/2014 15:02,140
4024,230.167.210.226,01/14/2014 15:13,572
4024,230.167.210.226,01/14/2014 15:24,1583
4024,230.167.210.226,01/14/2014 15:35,651
4024,230.167.210.226,01/14/2014 15:46,243
4024,230.167.210.226,01/14/2014 15:57,107
4024,230.167.210.226,01/14/2014 16:08,159
4024,230.167.210.226,01/14/2014 16:19,1849
4024,230.167.210.226,01/14/2014 16:30,160
4024,230.167.210.226,01/14/2014 16:41,35
4024,230.167.210.226,01/14/2014 16:52,1310
4024,230.167.210.226,01/14/2014 17:03,2083
4024,230.167.210.226,01/14/2014 17:14,92
4024,230.167.210.226,01/14/2014 17:25,217
4024,230.167.210.226,01/14/2014 17:36,1276
4024,230.167.210.226,01/14/2014 17:47,1092
4024,230.167.210.226,01/14/2014 17:58,2136
4024,230.167.210.226,01/14/2014 18:09,1179
4024,230.167.210.226,01/14/2014 18:20,900
4024,230.167.210.226,01/14/2014 18:31,1201
4024,230.167.210.226,01/14/2014 18:42,1068
4024,230.167.210.226,01/14/2014 18:53,776
4024,230.167.210.226,01/14/2014 19:04,1325
4024,230.167.210.226,01/14/2014 19:15,2425
4024,230.167.210.226,01/14/2014 19:26,2374
4024,230.167.210.226,01/14/2014 19:37,1050
4024,230.167.210.226,01/14/2014 19:48,589
4024,230.167.210.226,01/14/2014 19:59,157
4024,230.167.210.226,01/14/2014 20:10,1296
4024,230.167.210.226,01/14/2014 20:21,820
4024,230.167.210.226,01/14/2014 20:32,1384
4024,230.167.210.226,01/14/2014 20:43,70
4024,230.167.210.226,01/14/2014 20:54,485
4024,230.167.210.226,01/14/2014 21:05,321
4024,230.167.210.226,01/14/2014 21:16,113
4024,230.167.210.226,01/14/2014 21:27,230
4024,230.167.210.226,01/14/2014 21:38,33
4024,230.167.210.226,01/14/2014 21:49,1527
4024,230.167.210.226,01/14/2014 22:00,893
4024,230.167.210.226,01/14/2014 22:11,590
4024,41.239.144.6,01/14/2014 22:19,2271
4024,230.167.210.226,01/14/2014 22:22,1076
4024,230.167.210.226,01/14/2014 22:33,95
4024,103.205.114.34,01/14/2014 22:37,3746
4024,230.167.210.226,01/14/2014 22:44,1349
4024,230.167.210.226,01/14/2014 22:55,1162
4024,230.167.210.226,01/14/2014 23:06,95
4024,103.205.114.34,01/14/2014 23:09,463
4024,230.167.210.226,01/14/2014 23:17,738
4024,114.79.247.223,01/14/2014 23:25,482
4024,103.205.114.34,01/14/2014 23:25,1012
4024,230.167.210.226,01/14/2014 23:28,578
4024,230.167.210.226,01/14/2014 23:39,1075
4024,230.167.210.226,01/14/2014 23:50,532
4024,230.167.210.226,01/15/2014 00:01,597
4024,230.167.210.226,01/15/2014 00:12,535
4024,230.167.210.226,01/15/2014 00:23,476
4024,230.167.210.226,01/15/2014 00:34,1725
4024,230.167.210.226,01/15/2014 00:45,2510
4024,143.204.212.207,01/15/2014 00:55,2887
4024,230.167.210.226,01/15/2014 00:56,45
4024,230.167.210.226,01/15/2014 01:07,269
4024,230.167.210.226,01/15/2014 01:18,2048
4024,230.167.210.226,01/15/2014 01:29,1857
4024,230.167.210.226,01/15/2014 01:40,1894
4024,103.205.114.34,01/15/2014 01:45,1194
4024,230.167.210.226,01/15/2014 01:51,1828
4024,230.167.210.226,01/15/2014 02:02,476
4024,230.167.210.226,01/15/2014 02:13,321
4024,230.167.210.226,01/15/2014 02:24,725
4024,230.167.210.226,01/15/2014 02:35,496
4024,230.167.210.226,01/15/2014 02:46,1766
4024,230.167.210.226,01/15/2014 02:57,414
4024,230.167.210.226,01/15/2014 03:08,418
4024,230.167.210.226,01/15/2014 03:19,1629
4024,230.167.210.226,01/15/2014 03:30,297
4024,230.167.210.226,01/15/2014 03:41,1433
4024,230.167.210.226,01/15/2014 03:52,251
4024,230.167.210.226,01/15/2014 04:03,876
4024,230.167.210.226,01/15/2014 04:14,294
4024,230.167.210.226,01/15/2014 04:25,418
4024,103.205.114.34,01/15/2014 04:31,1476
4024,230.167.210.226,01/15/2014 04:36,2464
4024,230.167.210.226,01/15/2014 04:47,978
4024,230.167.210.226,01/15/2014 04:58,554
4024,230.167.210.226,01/15/2014 05:09,2066
4024,230.167.210.226,01/15/2014 05:20,981
4024,230.167.210.226,01/15/2014 05:31,395
4024,230.167.210.226,01/15/2014 05:42,1179
4024,230.167.210.226,01/15/2014 05:53,1345
4024,230.167.210.226,01/15/2014 06:04,620
4024,230.167.210.226,01/15/2014 06:15,2249
4024,230.167.210.226,01/15/2014 06:26,168
4024,143.204.212.207,01/15/2014 06:32,54
4024,230.167.210.226,01/15/2014 06:37,1076
4024,230.167.210.226,01/15/2014 06:48,1287
4024,230.167.210.226,01/15/2014 06:59,1944
4024,230.167.210.226,01/15/2014 07:10,767
4024,230.167.210.226,01/15/2014 07:21,732
4024,230.167.210.226,01/15/2014 07:32,303
4024,230.167.210.226,01/15/2014 07:43,794
4024,10.192.20.173,01/15/2014 07:50,2841
4024,230.167.210.226,01/15/2014 07:54,61
4024,230.167.210.226,01/15/2014 08:05,1141
4024,230.167.210.226,01/15/2014 08:16,1849
4024,162.219.33.114,01/15/2014 08:19,3041
4024,230.167.210.226,01/15/2014 08:27,73
4024,230.167.210.226,01/15/2014 08:38,596
4024,230.167.210.226,01/15/2014 08:49,806
4024,230.167.210.226,01/15/2014 09:00,723
4024,230.167.210.226,01/15/2014 09:11,549
4024,230.167.210.226,01/15/2014 09:22,554
4024,230.167.210.226,01/15/2014 09:33,100
4024,230.167.210.226,01/15/2014 09:44,1040
4024,230.167.210.226,01/15/2014 09:55,1652
4024,230.167.210.226,01/15/2014 10:06,497
4024,230.167.210.226,01/15/2014 10:17,270
4024,230.167.210.226,01/15/2014 10:28,800
4024,230.167.210.226,01/15/2014 10:39,984
4024,230.167.210.226,01/15/2014 10:50,159
4024,230.167.210.226,01/15/2014 11:01,274
4024,230.167.210.226,01/15/2014 11:12,1705
4024,230.167.210.226,01/15/2014 11:23,856
4024,41.239.144.6,01/15/2014 11:29,413
4024,230.167.210.226,01/15/2014 11:34,266
4024,230.167.210.226,01/15/2014 11:45,88
4024,230.167.210.226,01/15/2014 11:56,288
4024,230.167.210.226,01/15/2014 12:07,544
4024,230.167.210.226,01/15/2014 12:18,2066
4024,230.167.210.226,01/15/2014 12:29,504
4024,230.167.210.226,01/15/2014 12:40,864
4024,230.167.210.226,01/15/2014 12:51,168
4024,230.167.210.226,01/15/2014 13:02,1629
4024,230.167.210.226,01/15/2014 13:13,388
4024,114.79.247.223,01/15/2014 13:21,3869
4024,230.167.210.226,01/15/2014 13:24,625
4024,230.167.210.226,01/15/2014 13:35,572
4024,230.167.210.226,01/15/2014 13:46,473
4024,230.167.210.226,01/15/2014 13:57,902
4024,230.167.210.226,01/15/2014 14:08,592
4024,230.167.210.226,01/15/2014 14:19,211
4024,230.167.210.226,01/15/2014 14:30,692
4024,230.167.210.226,01/15/2014 14:41,590
4024,230.167.210.226,01/15/2014 14:52,1812
4024,230.167.210.226,01/15/2014 15:03,1786
4024,230.167.210.226,01/15/2014 15:14,656
4024,230.167.210.226,01/15/2014 15:25,92
4024,230.167.210.226,01/15/2014 15:36,1050
4024,230.167.210.226,01/15/2014 15:47,989
4024,230.167.210.226,01/15/2014 15:58,2374
4024,230.167.210.226,01/15/2014 16:09,27
4024,230.167.210.226,01/15/2014 16:20,202
4024,41.239.144.6,01/15/2014 16:28,2380
4024,230.167.210.226,01/15/2014 16:31,1267
4024,230.167.210.226,01/15/2014 16:42,1896
4024,143.204.212.207,01/15/2014 16:48,167
4024,230.167.210.226,01/15/2014 16:53,300
4024,230.167.210.226,01/15/2014 17:04,2177
4024,230.167.210.226,01/15/2014 17:15,1233
4024,230.167.210.226,01/15/2014 17:26,1314
4024,230.167.210.226,01/15/2014 17:37,113
4024,230.167.210.226,01/15/2014 17:48,274
4024,230.167.210.226,01/15/2014 17:59,720
4024,230.167.210.226,01/15/2014 18:10,1356
4024,230.167.210.226,01/15/2014 18:21,589
4024,230.167.210.226,01/15/2014 18:32,615
4024,230.167.210.226,01/15/2014 18:43,92
4024,230.167.210.226,01/15/2014 18:54,58
4024,230.167.210.226,01/15/2014 19:05,1544
4024,230.167.210.226,01/15/2014 19:16,590
4024,230.167.210.226,01/15/2014 19:27,1143
4024,230.167.210.226,01/15/2014 19:38,1635
4024,230.167.210.226,01/15/2014 19:49,1725
4024,114.79.247.223,01/15/2014 19:57,3584
4024,230.167.210.226,01/15/2014 20:00,205
4024,230.167.210.226,01/15/2014 20:11,1287
4024,230.167.210.226,01/15/2014 20:22,2177
4024,230.167.210.226,01/15/2014 20:33,1828
4024,230.167.210.226,01/15/2014 20:44,1278
4024,230.167.210.226,01/15/2014 20:55,3
4024,230.167.210.226,01/15/2014 21:06,1354
4024,230.167.210.226,01/15/2014 21:17,1693
4024,230.167.210.226,01/15/2014 21:28,529
4024,230.167.210.226,01/15/2014 21:39,197
4024,230.167.210.226,01/15/2014 21:50,617
4024,230.167.210.226,01/15/2014 22:01,723
4024,230.167.210.226,01/15/2014 22:12,788
4024,230.167.210.226,01/15/2014 22:23,803
4024,230.167.210.226,01/15/2014 22:34,1235
4024,230.167.210.226,01/15/2014 22:45,291
4024,230.167.210.226,01/15/2014 22:56,1173
4024,230.167.210.226,01/15/2014 23:07,617
4024,230.167.210.226,01/15/2014 23:18,778
4024,230.167.210.226,01/15/2014 23:29,898
4024,162.219.33.114,01/15/2014 23:33,4022
4024,230.167.210.226,01/15/2014 23:40,1831
4024,104.45.191.227,01/15/2014 23:49,3224
4024,230.167.210.226,01/15/2014 23:51,773
4024,230.167.210.226,01/16/2014 00:02,425
4024,230.167.210.226,01/16/2014 00:13,39
4024,230.167.210.226,01/16/2014 00:24,2066
4024,230.167.210.226,01/16/2014 00:35,58
4024,230.167.210.226,01/16/2014 00:46,782
4024,230.167.210.226,01/16/2014 00:57,1896
4024,41.239.144.6,01/16/2014 01:05,2050
4024,230.167.210.226,01/16/2014 01:08,152
4024,230.167.210.226,01/16/2014 01:19,307
4024,230.167.210.226,01/16/2014 01:30,1342
4024,230.167.210.226,01/16/2014 01:41,58
4024,230.167.210.226,01/16/2014 01:52,93
4024,230.167.210.226,01/16/2014 02:03,1384
4024,230.167.210.226,01/16/2014 02:14,945
4024,230.167.210.226,01/16/2014 02:25,898
4024,230.167.210.226,01/16/2014 02:36,709
4024,230.167.210.226,01/16/2014 02:47,1005
4024,230.167.210.226,01/16/2014 02:58,95
4024,230.167.210.226,01/16/2014 03:09,960
4024,230.167.210.226,01/16/2014 03:20,1356
4024,230.167.210.226,01/16/2014 03:31,724
4024,230.167.210.226,01/16/2014 03:42,1018
4024,230.167.210.226,01/16/2014 03:53,1578
4024,230.167.210.226,01/16/2014 04:04,290
4024,230.167.210.226,01/16/2014 04:15,2464
4024,230.167.210.226,01/16/2014 04:26,1349
4024,230.167.210.226,01/16/2014 04:37,1536
4024,230.167.210.226,01/16/2014 04:48,1173
4024,104.45.191.227,01/16/2014 04:56,1061
4024,230.167.210.226,01/16/2014 04:59,1944
4024,230.167.210.226,01/16/2014 05:10,435
4024,230.167.210.226,01/16/2014 05:21,1866
4024,230.167.210.226,01/16/2014 05:32,343
4024,230.167.210.226,01/16/2014 05:43,619
4024,230.167.210.226,01/16/2014 05:54,33
4024,230.167.210.226,01/16/2014 06:05,1286
4024,230.167.210.226,01/16/2014 06:16,651
4024,68.17.81.83,01/16/2014 06:25,3172
4024,230.167.210.226,01/16/2014 06:27,946
4024,230.167.210.226,01/16/2014 06:38,709
4024,230.167.210.226,01/16/2014 06:49,1271
4024,230.167.210.226,01/16/2014 07:00,134
4024,230.167.210.226,01/16/2014 07:11,111
4024,104.45.191.227,01/16/2014 10:21,1682
4024,103.205.114.34,01/16/2014 13:28,102
4024,10.192.20.173,01/16/2014 13:52,2862
4024,103.205.114.34,01/16/2014 16:20,2493
4024,68.17.81.83,01/16/2014 16:52,3565
4024,143.204.212.207,01/16/2014 18:48,2774
4024,143.204.212.207,01/16/2014 20:21,3989
4024,41.239.144.6,01/17/2014 00:15,1718
4024,143.204.212.207,01/17/2014 05:55,1279
4024,143.204.212.207,01/17/2014 13:19,4040
4024,103.205.114.34,01/17/2014 14:06,903
4024,103.205.114.34,01/17/2014 15:31,1741
4024,68.17.81.83,01/17/2014 15:35,635
4024,114.79.247.223,01/17/2014 15:56,1157
4024,68.17.81.83,01/17/2014 17:13,3136
4024,143.204.212.207,01/17/2014 17:38,3348
4024,68.17.81.83,01/17/2014 20:39,198
4024,67.141.120.237,01/17/2014 23:00,3930
4024,68.17.81.83,01/18/2014 00:21,612
4024,143.204.212.207,01/18/2014 00:25,1217
4024,143.204.212.207,01/18/2014 04:55,948
4024,68.17.81.83,01/18/2014 06:21,3328
4024,143.204.212.207,01/18/2014 07:19,2902
4024,103.205.114.34,01/18/2014 08:16,2602
4024,104.45.191.227,01/18/2014 08:36,1626
4024,143.204.212.207,01/18/2014 08:37,2896
4024,68.17.81.83,01/18/2014 11:19,3473
4024,143.204.212.207,01/18/2014 11:58,2375
4024,103.205.114.34,01/18/2014 12:28,2638
4024,103.205.114.34,01/18/2014 15:27,410
4024,68.17.81.83,01/18/2014 15:32,2153
4024,68.17.81.83,01/18/2014 16:05,3035
4024,103.205.114.34,01/18/2014 19:17,2927
4024,103.205.114.34,01/18/2014 21:07,2447
4024,143.204.212.207,01/18/2014 21:22,3869
4024,103.205.114.34,01/19/2014 03:20,1437
4024,143.204.212.207,01/19/2014 10:29,2398
4024,10.192.20.173,01/19/2014 13:16,3840
4024,143.204.212.207,01/19/2014 17:09,3309
4024,68.17.81.83,01/19/2014 21:47,3280
4024,67.141.120.237,01/20/2014 01:08,4034
4024,67.141.120.237,01/20/2014 02:31,353
4024,67.141.120.237,01/20/2014 03:56,3929
4024,41.239.144.6,01/20/2014 05:11,3304
4024,68.17.81.83,01/20/2014 05:28,3098
4024,67.141.120.237,01/20/2014 07:02,3878
4024,143.204.212.207,01/20/2014 08:39,1387
4024,143.204.212.207,01/20/2014 10:04,2069
4024,103.205.114.34,01/20/2014 11:45,2862
4024,143.204.212.207,01/20/2014 12:22,2673
4024,103.205.114.34,01/20/2014 12:54,1397
4024,103.205.114.34,01/20/2014 13:52,1477
4024,114.79.247.223,01/20/2014 14:51,495
4024,41.239.144.6,01/20/2014 15:59,18
4024,103.205.114.34,01/20/2014 19:37,3282
4024,162.219.33.114,01/20/2014 19:47,1117
4024,143.204.212.207,01/21/2014 01:41,470
4024,104.45.191.227,01/21/2014 04:30,3753
4024,162.219.33.114,01/21/2014 06:08,1200
4024,103.205.114.34,01/21/2014 07:12,1273
4024,103.205.114.34,01/21/2014 08:21,2753
4024,103.205.114.34,01/21/2014 08:28,3603
4024,143.204.212.207,01/21/2014 12:45,1497
4024,103.205.114.34,01/21/2014 22:06,3347
4024,114.79.247.223,01/21/2014 22:57,2314
4024,103.205.114.34,01/21/2014 23:24,3056
4024,10.192.20.173,01/22/2014 07:47,1353
4024,143.204.212.207,01/22/2014 08:15,973
4024,103.205.114.34,01/22/2014 10:31,2951
4024,143.204.212.207,01/22/2014 11:15,2213
4024,162.219.33.114,01/22/2014 15:11,2572
4024,10.192.20.173,01/22/2014 19:12,3535
4024,41.239.144.6,01/22/2014 20:20,1953
4024,143.204.212.207,01/22/2014 21:39,3158
4024,67.141.120.237,01/22/2014 21:49,276
4024,68.17.81.83,01/22/2014 22:51,1493
4024,104.45.191.227,01/22/2014 23:16,2703
4024,143.204.212.207,01/23/2014 00:35,2895
4024,10.192.20.173,01/23/2014 02:39,2899
4024,143.204.212.207,01/23/2014 02:46,2579
4024,103.205.114.34,01/23/2014 05:29,1660
4024,104.45.191.227,01/23/2014 06:07,1771
4024,103.205.114.34,01/23/2014 06:30,4057
4024,10.192.20.173,01/23/2014 07:25,2757
4024,114.79.247.223,01/23/2014 10:50,272
4024,68.17.81.83,01/23/2014 13:17,1400
4024,103.205.114.34,01/23/2014 14:06,3871
4024,162.219.33.114,01/24/2014 04:50,4024
4024,68.17.81.83,01/24/2014 05:11,1930
